battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,px_height,px_width,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi,price_range,screen_size,camera_quality,processor_power,memory_weight_ratio,network_type
962,0,1.0,1,14,0,2,0.9,125,1,20,1618,1916,1491,16,2,14,1,0,0,1,16.1245154965971,43401232,1.0,0.016,1
1487,0,1.5,0,5,1,42,0.8,120,2,7,857,989,2003,12,4,3,1,0,0,2,12.649110640673518,4237865,3.0,0.35,2
1569,1,1.6,1,4,1,54,0.9,190,4,6,371,665,3905,6,2,4,1,0,0,3,6.324555320336759,986860,6.4,0.28421052631578947,2
1146,0,3.0,0,5,1,57,0.4,111,5,10,73,583,291,19,9,11,1,1,1,0,21.02379604162864,212795,15.0,0.5135135135135135,4
1379,1,1.5,0,6,1,9,0.8,118,8,13,98,755,1693,11,4,18,1,0,1,1,11.704699910719626,443940,12.0,0.07627118644067797,4
1504,0,1.9,1,7,1,25,0.3,152,4,9,395,1853,1788,13,11,13,1,0,1,1,17.029386365926403,5123545,7.6,0.16447368421052633,4
1945,0,1.2,0,3,0,26,0.7,112,6,5,1064,1540,3322,18,7,20,0,0,1,3,19.313207915827967,4915680,7.199999999999999,0.23214285714285715,2
1630,1,2.8,1,0,1,32,0.9,80,6,1,712,1726,1751,12,10,20,1,0,1,2,15.620499351813308,0,16.799999999999997,0.4,4
1125,1,2.7,0,10,0,23,0.4,117,1,14,774,939,1641,14,8,12,1,1,0,1,16.1245154965971,7267860,2.7,0.19658119658119658,1
614,1,0.7,0,4,1,51,0.1,178,7,7,1012,1040,2854,10,7,12,1,0,1,2,12.206555615733702,4209920,4.8999999999999995,0.28651685393258425,4
854,0,1.0,0,5,1,17,0.9,101,4,9,730,1148,3115,7,0,2,1,0,0,2,7.0,4190200,4.0,0.16831683168316833,2
1470,1,1.7,1,6,0,45,0.1,121,1,9,777,1090,3259,10,1,14,1,0,1,3,10.04987562112089,5081580,1.7,0.371900826446281,3
1826,1,0.5,1,5,1,49,0.6,172,8,6,973,1633,1612,17,9,17,1,1,0,2,19.235384061671343,7944545,4.0,0.28488372093023256,2
807,1,0.5,1,0,0,37,0.2,127,4,0,245,829,2319,5,4,4,0,0,0,1,6.4031242374328485,0,2.0,0.29133858267716534,0
1996,1,2.8,1,0,1,7,0.1,138,5,4,937,1083,1258,17,14,16,1,0,0,1,22.02271554554524,0,14.0,0.050724637681159424,2
1083,1,2.0,0,3,0,41,0.7,158,5,5,937,1164,1543,18,3,10,0,0,1,1,18.24828759089466,3272004,10.0,0.25949367088607594,2
1035,0,0.5,1,14,1,49,0.3,178,2,15,574,1171,3991,12,4,19,1,0,0,3,12.649110640673518,9410156,1.0,0.2752808988764045,2
1521,1,1.6,0,5,1,62,0.3,143,1,9,678,1630,3555,5,2,19,1,0,0,3,5.385164807134504,5525700,1.6,0.43356643356643354,2
1314,1,2.8,1,13,1,5,1.0,87,4,18,82,512,3411,17,16,18,1,0,0,3,23.345235059857504,545792,11.2,0.05747126436781609,2
535,0,1.9,0,5,0,24,0.2,190,8,19,398,1775,524,9,3,4,0,0,0,0,9.486832980505138,3532250,15.2,0.12631578947368421,0
673,1,1.9,0,13,1,35,0.4,142,6,14,1096,1570,3541,18,17,4,1,0,1,3,24.758836806279895,22369360,11.399999999999999,0.24647887323943662,4
1219,0,1.6,1,5,0,4,0.3,169,6,7,1419,1698,1998,9,2,4,0,0,0,2,9.219544457292887,12047310,9.600000000000001,0.023668639053254437,0
1606,1,0.5,1,0,1,33,0.9,200,5,0,157,770,3437,11,1,2,1,0,0,3,11.045361017187261,0,2.5,0.165,2
1603,1,0.5,1,1,1,17,0.5,114,2,8,430,1207,1637,17,3,11,1,0,1,1,17.26267650163207,519010,1.0,0.14912280701754385,4
1958,0,0.5,0,6,1,52,0.4,153,1,14,1524,1848,3064,7,6,3,1,0,0,3,9.219544457292887,16898112,0.5,0.33986928104575165,2
695,0,0.5,0,18,1,12,0.6,196,2,19,1649,1829,2855,16,13,7,1,1,1,2,20.615528128088304,54288378,1.0,0.061224489795918366,4
1441,0,0.6,1,0,1,53,0.5,106,1,12,254,954,1393,9,4,4,1,1,1,1,9.848857801796104,0,0.6,0.5,4
1470,0,2.2,1,4,1,33,0.4,138,7,10,1790,1988,1633,18,4,4,1,0,0,2,18.439088914585774,14234080,15.400000000000002,0.2391304347826087,2
1890,0,1.1,0,4,1,48,0.5,127,4,5,1438,1832,2392,10,4,15,1,0,1,3,10.770329614269007,10537664,4.4,0.3779527559055118,4
1152,1,2.1,1,0,1,26,0.3,82,2,0,1304,1673,3284,15,2,8,1,0,1,3,15.132745950421556,0,4.2,0.3170731707317073,4
1619,1,0.9,0,3,0,20,0.9,117,6,9,813,1180,464,7,5,16,1,0,1,0,8.602325267042627,2878020,5.4,0.17094017094017094,3
1002,1,1.8,0,1,0,45,0.7,180,7,7,948,1007,1234,19,13,18,1,1,0,0,23.021728866442675,954636,12.6,0.25,1
742,1,0.5,0,0,1,36,0.7,139,3,1,1161,1288,292,8,0,6,1,1,1,0,8.0,0,1.5,0.2589928057553957,4
1306,1,2.1,1,2,1,33,0.4,174,3,9,867,1258,2521,6,5,16,1,0,0,2,7.810249675906654,2181372,6.300000000000001,0.1896551724137931,2
1424,1,2.9,1,0,0,20,0.6,180,5,0,181,1199,2658,15,0,19,1,0,0,2,15.0,0,14.5,0.1111111111111111,1
942,0,1.4,1,8,0,27,0.5,91,4,9,754,1532,587,6,3,13,0,1,1,0,6.708203932499369,9241024,5.6,0.2967032967032967,2
1934,1,2.7,0,8,1,2,0.1,118,4,16,242,1127,2190,18,1,9,1,0,1,2,18.027756377319946,2181872,10.8,0.01694915254237288,4
1290,1,1.4,1,19,1,35,0.3,110,4,20,405,742,879,16,2,8,1,0,0,0,16.1245154965971,5709690,5.6,0.3181818181818182,2
930,0,2.1,1,0,0,54,0.9,80,1,13,1569,1763,1743,7,1,9,0,1,0,2,7.0710678118654755,0,2.1,0.675,0
1699,1,0.5,0,16,0,21,0.1,156,4,20,105,1099,1181,16,0,18,1,1,0,1,16.0,1846320,2.0,0.1346153846153846,1
1849,1,0.5,0,1,0,29,0.5,181,7,12,978,1986,3330,14,4,15,1,0,1,3,14.560219778561036,1942308,3.5,0.16022099447513813,3
1922,0,0.5,0,15,1,42,0.6,153,8,16,725,1882,3564,12,1,17,1,0,0,3,12.041594578792296,20466750,4.0,0.27450980392156865,2
548,0,1.0,1,0,1,56,0.4,146,4,14,657,1657,562,17,14,8,1,1,1,0,22.02271554554524,0,4.0,0.3835616438356164,4
916,1,0.5,0,0,1,47,0.2,82,4,1,1147,1393,1659,11,10,11,1,1,0,1,14.866068747318506,0,2.0,0.573170731707317,2
1783,1,0.5,0,8,0,14,0.6,183,8,11,910,1566,1816,12,7,7,0,0,1,2,13.892443989449804,11400480,4.0,0.07650273224043716,2
1083,1,1.4,1,2,1,49,0.8,156,5,9,295,503,1338,16,8,5,1,1,1,0,17.88854381999832,296770,7.0,0.3141025641025641,4
1698,0,2.8,0,10,1,7,0.8,131,8,12,26,508,2992,15,3,17,1,1,0,2,15.297058540778355,132080,22.4,0.05343511450381679,2
1969,0,0.8,1,5,1,7,0.2,85,8,20,332,764,315,16,7,7,1,1,0,0,17.46424919657298,1268240,6.4,0.08235294117647059,2
869,0,1.9,0,0,0,2,0.6,197,7,3,519,533,3249,19,0,12,0,0,1,2,19.0,0,13.299999999999999,0.01015228426395939,2
1337,1,2.7,1,0,0,5,0.7,200,4,1,161,1029,3242,10,1,20,0,1,0,2,10.04987562112089,0,10.8,0.025,0
637,1,0.8,1,2,0,28,0.6,194,4,6,1080,1289,2725,15,10,7,0,0,0,2,18.027756377319946,2784240,3.2,0.14432989690721648,0
833,1,0.6,1,0,1,27,0.3,145,4,2,649,1290,586,19,8,19,1,0,1,0,20.615528128088304,0,2.4,0.18620689655172415,4
1248,0,2.4,0,6,1,9,0.4,89,3,8,71,1686,2454,9,8,13,1,1,0,2,12.041594578792296,718236,7.199999999999999,0.10112359550561797,2
1174,1,0.9,0,7,0,30,1.0,147,4,20,744,1244,804,17,14,16,0,1,1,0,22.02271554554524,6478752,3.6,0.20408163265306123,2
1831,1,2.3,0,3,1,44,0.2,148,7,14,437,1113,2460,10,5,18,1,0,0,2,11.180339887498949,1459143,16.099999999999998,0.2972972972972973,2
1002,0,2.6,1,7,0,27,0.1,146,1,10,115,1111,1295,18,15,17,1,0,1,0,23.430749027719962,894355,2.6,0.18493150684931506,3
1010,1,2.0,1,2,1,8,0.9,139,5,3,547,957,2625,15,11,12,1,1,0,2,18.601075237738275,1046958,10.0,0.05755395683453238,2
1117,1,0.5,1,2,0,21,0.1,177,2,19,495,1035,1999,15,9,2,1,0,1,1,17.4928556845359,1024650,1.0,0.11864406779661017,3
990,1,2.7,1,3,0,15,0.9,153,2,7,1466,1717,2698,11,8,6,1,0,0,2,13.601470508735444,7551366,5.4,0.09803921568627451,1
1564,0,1.4,0,5,1,26,0.1,129,6,16,117,1115,3742,13,3,13,1,1,0,3,13.341664064126334,652275,8.399999999999999,0.20155038759689922,2
1065,0,2.8,1,0,1,21,0.1,158,5,3,760,1722,1193,16,13,20,1,0,1,1,20.615528128088304,0,14.0,0.13291139240506328,4
1982,0,1.1,0,12,0,24,0.1,129,7,16,764,1873,3511,16,14,15,1,1,1,3,21.2602916254693,17171664,7.700000000000001,0.18604651162790697,3
1607,0,1.1,1,6,1,20,1.0,192,2,8,776,1005,885,11,1,14,1,1,0,0,11.045361017187261,4679280,2.2,0.10416666666666667,2
1066,0,3.0,1,6,1,5,0.5,167,5,7,53,1504,1044,8,7,11,1,0,0,0,10.63014581273465,478272,15.0,0.029940119760479042,2
681,0,0.5,1,12,1,17,0.9,194,5,19,371,1702,2548,6,1,5,1,0,1,2,6.082762530298219,7577304,2.5,0.08762886597938144,4
1163,1,2.1,1,0,1,19,0.9,132,2,1,728,818,2940,13,0,15,1,0,1,2,13.0,0,4.2,0.14393939393939395,4
1285,0,0.8,1,4,1,11,0.8,199,5,7,1791,1896,3966,17,15,2,1,1,1,3,22.67156809750927,13582944,4.0,0.05527638190954774,4
753,1,0.5,0,11,1,48,0.1,121,8,20,606,1316,3484,11,10,16,1,0,0,3,14.866068747318506,8772456,4.0,0.39669421487603307,2
1779,1,2.6,1,2,0,5,0.8,90,1,3,1225,1717,1246,12,2,20,0,1,0,1,12.165525060596439,4206650,2.6,0.05555555555555555,0
987,1,1.9,0,4,1,52,0.5,83,3,8,419,736,2757,17,12,15,1,1,0,2,20.808652046684813,1233536,5.699999999999999,0.6265060240963856,2
511,0,0.9,1,15,1,24,0.6,136,3,18,367,1264,2378,18,3,4,1,0,0,1,18.24828759089466,6958320,2.7,0.17647058823529413,2
1044,0,1.8,0,4,1,12,0.7,104,6,5,1230,1263,1794,18,7,19,1,1,1,1,19.313207915827967,6213960,10.8,0.11538461538461539,4
1855,0,0.5,0,5,0,32,0.6,187,8,18,267,1161,3933,7,0,7,1,0,1,3,7.0,1549935,4.0,0.1711229946524064,3
946,1,1.4,0,9,0,26,0.1,186,6,10,273,891,1637,7,3,6,1,0,1,0,7.615773105863909,2189187,8.399999999999999,0.13978494623655913,3
657,1,1.9,1,2,0,21,0.1,110,8,8,705,1905,783,6,1,11,1,1,0,0,6.082762530298219,2686050,15.2,0.19090909090909092,1
1673,1,1.6,0,2,0,42,0.5,182,5,6,214,679,3094,12,4,20,0,0,0,2,12.649110640673518,290612,8.0,0.23076923076923078,0
731,1,0.5,1,0,1,28,0.5,130,8,0,424,1032,1774,12,8,10,1,0,0,1,14.422205101855956,0,4.0,0.2153846153846154,2
926,1,0.8,0,6,1,59,0.8,161,7,14,84,793,256,18,7,2,1,0,1,0,19.313207915827967,399672,5.6000000000000005,0.36645962732919257,4
1261,0,0.5,0,3,1,52,0.3,86,2,9,605,1429,1365,9,3,16,1,0,1,1,9.486832980505138,2593635,1.0,0.6046511627906976,4
618,0,1.1,0,11,1,45,0.2,188,3,20,1175,1586,2339,19,2,10,1,1,0,2,19.1049731745428,20499050,3.3000000000000003,0.2393617021276596,2
936,1,2.3,0,5,1,57,0.2,129,2,6,657,938,2049,12,8,5,1,1,0,1,14.422205101855956,3081330,4.6,0.4418604651162791,2
1485,1,0.9,1,0,1,28,0.8,158,5,1,371,1023,3241,14,11,11,1,1,0,3,17.804493814764857,0,4.5,0.17721518987341772,2
1339,1,0.5,1,10,1,21,0.5,80,4,11,833,1441,867,8,3,3,1,1,0,0,8.54400374531753,12003530,2.0,0.2625,2
508,1,1.3,0,1,0,50,0.7,82,5,9,102,1195,2175,14,4,14,0,0,1,1,14.560219778561036,121890,6.5,0.6097560975609756,2
1938,1,0.5,1,5,0,44,0.5,121,2,9,1299,1935,3497,18,10,18,0,1,0,3,20.591260281974,12567825,1.0,0.36363636363636365,0
995,0,1.3,1,1,0,10,0.1,104,4,3,258,1889,609,11,3,5,1,0,1,0,11.40175425099138,487362,5.2,0.09615384615384616,3
1086,1,1.7,1,0,1,43,0.2,111,6,1,56,1150,3285,11,5,17,1,1,0,2,12.083045973594572,0,10.2,0.38738738738738737,2
1322,0,2.3,1,1,1,35,0.1,157,1,3,443,708,3684,15,8,6,1,0,0,3,17.0,313644,2.3,0.2229299363057325,2
1864,0,1.9,1,2,0,57,0.1,181,6,6,1279,1793,3586,19,9,8,0,0,1,3,21.02379604162864,4586494,11.399999999999999,0.3149171270718232,2
1944,1,0.5,0,1,1,26,0.5,92,4,9,313,712,2322,19,8,7,1,0,1,2,20.615528128088304,222856,2.0,0.2826086956521739,4
581,0,0.6,0,5,1,56,0.2,180,2,10,523,565,354,10,4,13,1,1,1,0,10.770329614269007,1477475,1.2,0.3111111111111111,4
1020,1,0.7,1,3,1,27,0.7,128,4,4,919,1482,3204,18,1,9,1,0,1,3,18.027756377319946,4085874,2.8,0.2109375,4
1936,0,1.3,0,2,0,44,0.1,139,3,3,570,1021,1400,17,7,3,0,0,1,1,18.384776310850235,1163940,3.9000000000000004,0.31654676258992803,2
1329,1,1.7,0,5,1,23,0.6,198,8,6,380,682,2308,11,10,9,1,1,0,1,14.866068747318506,1295800,13.6,0.11616161616161616,2
808,1,0.5,1,3,0,46,0.5,105,8,15,119,529,1082,15,5,10,1,0,1,0,15.811388300841896,188853,4.0,0.4380952380952381,3
994,0,1.2,1,4,0,40,0.9,164,2,17,296,839,3104,17,7,11,0,0,0,2,18.384776310850235,993376,2.4,0.24390243902439024,0
1811,1,2.0,0,3,1,22,0.2,82,2,8,358,614,2847,9,2,4,1,0,1,2,9.219544457292887,659436,4.0,0.2682926829268293,4
765,1,2.5,0,3,0,44,0.3,88,8,11,1364,1851,2256,6,1,19,0,1,1,2,6.082762530298219,7574292,20.0,0.5,2
993,1,2.3,1,0,0,16,0.4,106,7,13,424,1639,1113,14,1,6,0,0,1,0,14.035668847618199,0,16.099999999999998,0.1509433962264151,2
1136,1,1.6,0,15,0,32,0.5,150,6,19,961,1030,3210,10,3,8,1,1,1,3,10.44030650891055,14847450,9.600000000000001,0.21333333333333335,3
719,1,0.5,1,0,1,23,0.4,113,6,9,431,1727,3990,14,9,12,1,1,1,3,16.64331697709324,0,3.0,0.20353982300884957,4
733,1,0.6,1,0,0,63,0.3,105,7,10,950,1739,984,17,4,9,1,0,1,0,17.46424919657298,0,4.2,0.6,3
1946,0,2.7,1,8,0,8,0.3,123,8,19,647,1849,3117,6,0,2,1,0,0,3,6.0,9570424,21.6,0.06504065040650407,1
1230,1,1.6,0,0,1,48,0.7,111,7,2,1960,1963,1622,18,17,16,1,1,1,2,24.758836806279895,0,11.200000000000001,0.43243243243243246,4
1577,0,1.0,1,0,1,64,0.1,105,3,7,116,1432,2967,7,3,7,1,1,1,3,7.615773105863909,0,3.0,0.6095238095238096,4
1514,1,1.4,0,3,1,12,0.6,138,3,4,306,538,1037,15,3,15,1,0,1,0,15.297058540778355,493884,4.199999999999999,0.08695652173913043,4
579,1,2.5,0,3,0,7,1.0,89,8,10,808,1517,2908,12,4,11,0,0,1,2,12.649110640673518,3677208,20.0,0.07865168539325842,2
574,1,3.0,0,1,1,30,0.9,126,2,3,94,1334,1167,5,3,19,1,0,0,0,5.830951894845301,125396,6.0,0.23809523809523808,2
1072,1,2.2,1,6,0,19,0.4,114,8,16,380,877,2715,15,9,16,0,1,0,2,17.4928556845359,1999560,17.6,0.16666666666666666,0
843,0,1.3,1,1,0,16,0.9,119,7,4,593,732,1734,17,8,14,0,0,1,1,18.788294228055936,434076,9.1,0.13445378151260504,2
1492,1,1.5,0,5,0,11,0.9,85,3,7,1684,1746,2259,14,12,19,0,1,1,3,18.439088914585774,14701320,4.5,0.12941176470588237,2
1807,1,2.9,0,0,0,16,0.2,125,3,0,1221,1415,2921,8,5,17,0,1,0,3,9.433981132056603,0,8.7,0.128,0
909,1,0.7,1,7,0,47,0.1,146,3,9,410,1643,1244,14,10,16,0,1,0,0,17.204650534085253,4715410,2.0999999999999996,0.3219178082191781,0
1876,0,1.3,1,9,1,64,1.0,98,3,19,600,1211,3132,17,0,2,1,1,1,3,17.0,6539400,3.9000000000000004,0.6530612244897959,4
1436,1,2.4,1,3,1,23,0.3,106,5,4,189,1411,2488,8,4,8,1,0,0,2,8.94427190999916,800037,12.0,0.2169811320754717,2
1251,0,0.5,1,10,1,29,0.7,133,6,16,308,591,1052,11,9,11,1,0,0,0,14.212670403551895,1820280,3.0,0.21804511278195488,2
636,0,0.5,0,8,1,28,0.9,152,2,15,148,742,2927,15,6,3,1,0,0,2,16.15549442140351,878528,1.0,0.18421052631578946,2
1354,1,0.7,1,3,1,26,0.5,136,4,6,297,918,2090,5,1,13,1,1,0,1,5.0990195135927845,817938,2.8,0.19117647058823528,2
930,1,0.5,1,3,1,34,0.5,190,4,16,1050,1726,2131,7,2,6,1,0,1,2,7.280109889280518,5436900,2.0,0.17894736842105263,4
1830,1,1.0,0,7,1,47,0.3,117,1,11,1191,1882,3362,13,10,11,1,0,0,3,16.401219466856727,15690234,1.0,0.4017094017094017,2
1424,0,0.5,1,16,1,23,0.6,80,4,18,1399,1663,1053,14,11,16,1,1,1,1,17.804493814764857,37224592,2.0,0.2875,4
583,1,0.9,1,1,0,51,0.9,88,8,2,1658,1794,1799,16,9,7,0,1,0,1,18.35755975068582,2974452,7.2,0.5795454545454546,0
648,1,0.5,1,9,1,54,0.4,109,5,20,1153,1817,3124,5,0,13,1,0,0,3,5.0,18855009,2.5,0.4954128440366973,2
1203,1,0.5,1,0,1,11,0.9,109,2,12,35,510,1672,17,13,19,1,1,0,0,21.400934559032695,0,1.0,0.10091743119266056,2
1777,0,2.2,1,0,0,15,0.2,100,4,7,553,874,1552,10,8,10,1,1,0,1,12.806248474865697,0,8.8,0.15,1
1299,1,2.8,1,0,0,64,0.5,83,6,6,46,908,1938,19,8,5,1,0,1,1,20.615528128088304,0,16.799999999999997,0.7710843373493976,3
1494,0,1.9,0,2,1,47,0.4,129,2,9,207,1177,3202,13,1,14,1,0,0,3,13.038404810405298,487278,3.8,0.3643410852713178,2
527,0,0.7,1,4,0,53,0.9,128,1,11,67,1924,1302,13,7,13,0,0,0,0,14.7648230602334,515632,0.7,0.4140625,0
793,1,2.8,1,1,1,64,0.4,179,4,2,818,1006,2296,12,0,5,1,1,0,1,12.0,822908,11.2,0.3575418994413408,2
873,1,0.5,1,6,0,8,0.6,152,7,9,1257,1411,575,15,8,7,1,0,1,0,17.0,10641762,3.5,0.05263157894736842,3
722,0,1.1,0,12,0,12,1.0,93,6,20,138,1371,2359,13,6,3,0,0,0,1,14.317821063276353,2270376,6.6000000000000005,0.12903225806451613,0
1250,1,1.5,0,14,1,20,0.4,167,5,18,11,1020,3314,6,5,6,1,1,1,2,7.810249675906654,157080,7.5,0.11976047904191617,4
1358,0,1.7,0,0,0,60,0.6,147,3,1,889,1635,440,14,10,13,1,0,0,0,17.204650534085253,0,5.1,0.40816326530612246,1
1035,1,1.9,1,8,0,11,1.0,173,6,10,831,1709,2002,17,8,5,1,1,0,1,18.788294228055936,11361432,11.399999999999999,0.06358381502890173,1
1289,0,0.8,1,3,1,16,0.9,161,6,17,713,1854,3167,14,8,20,1,1,0,3,16.1245154965971,3965706,4.800000000000001,0.09937888198757763,2
1445,0,2.2,1,2,0,37,0.4,82,2,6,527,1393,3480,17,16,17,1,1,1,3,23.345235059857504,1468222,4.4,0.45121951219512196,3
1702,1,2.3,1,12,1,47,0.6,107,2,19,1284,1643,595,10,0,19,1,0,1,1,10.0,25315344,4.6,0.4392523364485981,4
534,0,0.5,1,4,0,2,0.2,85,5,16,911,1220,2466,5,3,18,0,1,1,2,5.830951894845301,4445680,2.5,0.023529411764705882,2
628,1,1.8,0,5,0,60,0.2,87,6,6,1047,1534,1337,12,7,14,0,1,0,1,13.892443989449804,8030490,10.8,0.6896551724137931,0
713,0,1.4,1,4,0,53,0.8,98,1,17,123,1477,1462,19,18,13,1,0,1,0,26.1725046566048,726684,1.4,0.5408163265306123,3
1207,0,0.5,0,0,0,58,0.3,112,8,0,406,681,503,7,3,5,1,1,0,0,7.615773105863909,0,4.0,0.5178571428571429,1
683,1,2.1,0,7,0,30,0.1,197,7,8,927,1135,2066,9,0,15,0,0,0,1,9.0,7365015,14.700000000000001,0.15228426395939088,0
594,1,2.6,0,1,0,27,0.1,196,5,2,407,528,708,17,5,17,0,1,1,0,17.72004514666935,214896,13.0,0.1377551020408163,2
537,1,2.0,0,1,1,55,0.3,103,7,2,1041,1430,2029,10,5,12,1,1,1,1,11.180339887498949,1488630,14.0,0.5339805825242718,4
1565,1,0.5,0,0,0,38,0.1,121,5,1,781,1364,308,19,17,7,1,1,1,0,25.495097567963924,0,2.5,0.3140495867768595,3
1052,0,0.9,0,1,0,6,0.8,195,4,16,1191,1839,552,6,1,11,0,0,1,0,6.082762530298219,2190249,3.6,0.03076923076923077,2
713,0,1.6,0,4,1,63,0.7,89,2,8,103,1760,2082,15,10,12,1,0,0,1,18.027756377319946,725120,3.2,0.7078651685393258,2
1766,1,0.5,1,1,0,16,0.6,141,5,7,125,1227,3314,9,7,17,0,0,1,3,11.40175425099138,153375,2.5,0.11347517730496454,2
584,1,1.7,1,1,1,19,0.4,199,4,4,919,1343,3996,12,9,17,1,1,1,3,15.0,1234217,6.8,0.09547738693467336,4
1541,1,1.5,1,6,1,5,0.5,109,4,10,536,1656,1795,7,3,4,1,1,1,1,7.615773105863909,5325696,6.0,0.045871559633027525,4
837,0,2.4,1,1,0,51,0.2,104,5,15,638,1831,594,16,6,20,1,0,1,0,17.08800749063506,1168178,12.0,0.49038461538461536,3
935,1,0.5,1,3,1,58,0.1,155,5,12,639,1087,2473,10,4,9,1,0,1,2,10.770329614269007,2083779,2.5,0.3741935483870968,4
665,1,0.7,0,0,1,31,0.1,185,5,2,496,1804,690,5,2,15,1,0,0,0,5.385164807134504,0,3.5,0.16756756756756758,2
680,1,2.4,0,13,1,34,0.4,157,2,17,686,1418,3845,15,1,4,1,1,1,3,15.033296378372908,12645724,4.8,0.21656050955414013,4
877,0,1.5,1,0,1,17,0.1,195,7,0,1064,1985,2004,11,8,9,1,1,1,1,13.601470508735444,0,10.5,0.08717948717948718,4
1493,0,1.5,1,13,0,53,0.5,102,5,16,240,1414,2083,19,15,20,0,1,1,2,24.20743687382041,4411680,7.5,0.5196078431372549,2
1762,0,0.6,0,3,1,26,0.1,83,6,14,525,704,2661,9,7,4,1,1,0,2,11.40175425099138,1108800,3.5999999999999996,0.3132530120481928,2
842,1,1.8,1,4,0,57,1.0,124,3,10,348,730,1903,8,4,14,0,1,0,1,8.94427190999916,1016160,5.4,0.4596774193548387,0
925,1,2.1,0,9,0,56,0.2,196,1,14,1262,1520,2466,8,0,5,1,0,0,2,8.0,17264160,2.1,0.2857142857142857,1
1692,0,2.1,0,4,1,2,0.9,106,1,17,1899,1904,3779,9,3,7,1,1,1,3,9.486832980505138,14462784,2.1,0.018867924528301886,4
1576,1,2.2,0,8,0,5,0.7,139,3,17,258,789,3904,5,1,7,1,1,1,3,5.0990195135927845,1628496,6.6000000000000005,0.03597122302158273,3
1065,0,1.7,1,4,1,48,0.3,162,6,8,1188,1948,265,8,0,12,1,0,0,0,8.0,9256896,10.2,0.2962962962962963,2
958,1,1.6,0,9,1,60,0.4,200,1,12,730,751,1417,10,4,19,1,0,1,0,10.770329614269007,4934070,1.6,0.3,4
623,1,0.8,0,6,1,26,0.3,197,7,12,484,1238,1769,10,1,16,1,0,0,1,10.04987562112089,3595152,5.6000000000000005,0.1319796954314721,2
897,0,1.4,1,1,0,17,0.4,171,1,2,547,1852,2948,12,3,5,0,0,1,2,12.36931687685298,1013044,1.4,0.09941520467836257,2
1110,0,1.5,0,4,1,41,0.1,152,3,16,800,1455,2572,16,5,16,1,0,1,2,16.76305461424021,4656000,4.5,0.26973684210526316,4
616,1,2.2,0,3,1,21,0.8,150,7,4,347,513,3267,17,9,19,1,0,0,2,19.235384061671343,534033,15.400000000000002,0.14,2
1680,1,1.2,1,6,1,37,0.7,168,4,7,679,1231,1459,15,3,2,1,1,0,1,15.297058540778355,5015094,4.8,0.22023809523809523,2
1715,0,1.3,0,0,1,12,0.3,94,8,6,1224,1676,1633,15,10,5,1,1,1,2,18.027756377319946,0,10.4,0.1276595744680851,4
983,0,0.6,1,0,1,45,0.1,130,4,11,948,1205,2052,5,3,6,1,0,1,1,5.830951894845301,0,2.4,0.34615384615384615,4
720,1,0.9,1,12,1,14,0.8,165,4,14,366,1234,1086,14,7,3,1,1,0,0,15.652475842498529,5419728,3.6,0.08484848484848485,2
1660,0,0.6,0,2,1,24,0.8,169,2,3,223,1777,2402,12,10,14,1,1,1,2,15.620499351813308,792542,1.2,0.14201183431952663,4
1564,0,1.5,1,1,0,42,0.7,108,2,2,1619,1962,3376,7,0,7,0,1,0,3,7.0,3176478,3.0,0.3888888888888889,0
592,0,0.8,1,1,0,52,0.9,103,7,10,332,970,1507,5,0,4,0,0,1,0,5.0,322040,5.6000000000000005,0.5048543689320388,2
969,0,1.8,1,2,1,44,0.6,158,3,7,167,909,641,9,1,8,1,0,1,0,9.055385138137417,303606,5.4,0.27848101265822783,4
1356,1,0.5,1,0,0,35,0.8,131,1,19,782,951,3451,5,2,17,1,1,1,3,5.385164807134504,0,0.5,0.26717557251908397,3
504,1,1.0,0,8,0,14,0.5,189,7,9,881,1129,1607,15,0,10,1,1,1,0,15.0,7957192,7.0,0.07407407407407407,3
1546,1,0.5,1,3,1,6,0.2,101,1,4,91,1317,3521,15,11,9,1,0,0,3,18.601075237738275,359541,0.5,0.0594059405940594,2
689,0,2.9,1,3,1,7,0.8,147,2,6,487,722,1241,9,0,16,1,0,0,0,9.0,1054842,5.8,0.047619047619047616,2
1685,0,0.6,0,14,0,16,0.6,137,7,15,120,1429,881,6,3,17,0,1,1,0,6.708203932499369,2400720,4.2,0.11678832116788321,2
1792,1,1.0,0,3,1,62,0.3,170,7,8,1626,1913,2563,18,14,15,1,0,1,3,22.80350850198276,9331614,7.0,0.36470588235294116,4
1786,0,1.2,0,11,0,61,0.1,123,3,14,74,865,3033,14,11,17,0,1,0,3,17.804493814764857,704110,3.5999999999999996,0.4959349593495935,0
1944,0,0.6,1,9,1,59,0.2,132,7,10,634,1079,769,19,13,3,1,0,1,0,23.021728866442675,6156774,4.2,0.44696969696969696,4
1077,1,2.5,0,13,1,49,0.6,131,4,14,334,1079,3454,17,11,2,1,0,1,3,20.248456731316587,4685018,10.0,0.37404580152671757,4
648,1,1.8,0,1,1,60,0.1,195,4,4,931,1811,819,10,3,4,1,0,0,0,10.44030650891055,1686041,7.2,0.3076923076923077,2
